,filename,label,features
2298,ID_fdd8c286a,[0.04770356 0.21378039 0.1862208  0.24739018 0.24722022 0.668567  ],"[3.4488417e-04 2.9398645e-03 2.9182546e-03 ... 6.9360399e-01 1.9903457e-02
 2.4688682e-01]"
2299,ID_23e6cc503,[0.06643119 0.23397246 0.21882685 0.2533682  0.3673676  0.6587736 ],"[3.5146601e-04 3.1118481e-03 2.8780589e-03 ... 5.4132903e-01 4.0594339e-02
 4.3637496e-01]"
2300,ID_eaa621746,[0.07891169 0.2267767  0.21870694 0.303797   0.41079178 0.6689934 ],"[3.8712734e-04 3.0406595e-03 2.8499428e-03 ... 8.6876047e-01 9.7885076e-04
 3.9966547e-01]"
2301,ID_b1aeebe95,[0.0593191  0.21137069 0.1543022  0.2721989  0.3319877  0.6103357 ],"[3.6236938e-04 3.0426153e-03 2.7585272e-03 ... 7.8205097e-01 3.0787529e-02
 5.2725959e-01]"
2302,ID_5e625f1b2,[0.06228832 0.25407296 0.16836968 0.25181332 0.3462514  0.6316314 ],"[3.4171922e-04 2.5726918e-03 2.5460133e-03 ... 1.0178444e+00 1.6336945e-01
 7.8579867e-01]"
2303,ID_1167b7745,[0.0841922  0.3147921  0.23996909 0.32900262 0.42627195 0.7424187 ],"[3.5956776e-04 2.0913819e-03 2.4657729e-03 ... 9.8049003e-01 1.3706648e-02
 2.5216347e-01]"
2304,ID_56c892109,[0.06860044 0.27220488 0.20398268 0.32574996 0.39206177 0.7456617 ],"[3.7585152e-04 2.1443048e-03 2.7452516e-03 ... 1.1274158e+00 6.6635810e-02
 1.6132791e-01]"
2305,ID_5a2cbae92,[0.07383747 0.30251086 0.20001556 0.3623821  0.46758753 0.7736503 ],"[3.9530947e-04 2.9987367e-03 2.8385408e-03 ... 2.4329098e-01 5.0528958e-02
 4.9091700e-01]"
2306,ID_881aef7e5,[0.07996731 0.29820397 0.19966221 0.36844227 0.46517116 0.74727553],[0.00037949 0.00300556 0.00315075 ... 0.13736077 0.02214378 0.34988654]
2307,ID_f7473fb88,[0.08495854 0.30588368 0.22354263 0.354689   0.45225936 0.74754745],"[3.8239436e-04 3.2957951e-03 3.2129902e-03 ... 3.9858276e-01 2.1321606e-02
 4.2112965e-02]"
2308,ID_9c6d871a2,[0.09868147 0.31504062 0.24886364 0.39180875 0.47612056 0.79810023],[0.00043454 0.00409443 0.00361555 ... 0.18584383 0.00881787 0.4227733 ]
2309,ID_55e5b3ff1,[0.08696049 0.29510123 0.2203895  0.3931469  0.44908082 0.7524405 ],"[4.2892413e-04 3.4651435e-03 3.7276412e-03 ... 5.5577725e-01 1.9532844e-02
 3.4383461e-01]"
2310,ID_c77c70706,[0.08127359 0.30047178 0.23036002 0.38960916 0.40762636 0.7440993 ],"[4.5415183e-04 3.1660644e-03 3.8718462e-03 ... 6.1188477e-01 1.1886694e-03
 3.4779513e-01]"
2311,ID_43a88008a,[0.09969518 0.2995443  0.2666266  0.40829322 0.43913785 0.7719342 ],[0.00047011 0.00281547 0.0040356  ... 0.31807414 0.00990028 0.45614475]
2312,ID_ae52e6ca6,[0.08770874 0.26869318 0.22737074 0.38686866 0.3810814  0.74147844],"[4.8474135e-04 3.4745431e-03 4.0092710e-03 ... 5.5381262e-01 1.5726704e-02
 8.1261671e-01]"
2313,ID_99db42c43,[0.06956416 0.2167519  0.18002796 0.34162992 0.3570904  0.66898215],"[5.1177235e-04 3.5426791e-03 4.3420740e-03 ... 3.8105911e-01 1.7719906e-02
 1.0630741e+00]"
2314,ID_57a07b0c1,[0.06642544 0.18412256 0.14340758 0.27212727 0.32946238 0.599857  ],"[5.1003124e-04 3.3116920e-03 4.6106423e-03 ... 5.9288776e-01 1.2317208e-01
 1.3825207e+00]"
2315,ID_708cca46d,[0.05910638 0.1615107  0.13737936 0.23161808 0.2597016  0.5713042 ],"[4.9728196e-04 3.1904024e-03 4.8537469e-03 ... 1.3006454e+00 1.7784262e-01
 1.1765921e+00]"
2316,ID_d3dbbb15d,[0.00609819 0.03047853 0.02202189 0.0410479  0.05637609 0.08087908],"[5.7586614e-04 3.0588354e-03 5.1332302e-03 ... 3.4706948e+00 1.3612379e-01
 1.3918269e+00]"
2317,ID_4cac2f113,[0.00180574 0.01464875 0.00982937 0.0200287  0.02738005 0.03144007],"[6.5810664e-04 4.0897578e-03 5.9418762e-03 ... 1.2509856e+00 1.5410110e-01
 8.4815645e-01]"
2318,ID_dc14187ce,[0.00054054 0.0056822  0.00325746 0.01155357 0.01074802 0.0209696 ],"[6.8375515e-04 5.0665997e-03 6.0387109e-03 ... 2.6846824e+00 1.3805337e+00
 4.6184498e-01]"
2319,ID_820d37480,[0.00101483 0.01189315 0.01063272 0.00861763 0.00776511 0.01683985],"[3.2319120e-04 2.8861277e-03 2.6315092e-03 ... 1.1005183e+00 4.5249254e-01
 7.2791505e-01]"
2320,ID_cc0aa6ee8,[0.00074454 0.01207935 0.00407271 0.00795766 0.00482721 0.00828932],"[3.5518437e-04 3.9000022e-03 2.7727280e-03 ... 6.3646877e-01 4.2049855e-01
 9.3751729e-01]"
2321,ID_3eb26bc32,[0.00068653 0.0086076  0.00523208 0.00722368 0.0070619  0.0097996 ],"[3.7136732e-04 4.2831819e-03 2.5203456e-03 ... 5.0397766e-01 4.2639542e-01
 2.1132133e+00]"
2322,ID_76c409170,[0.00133343 0.01647663 0.01439106 0.02072762 0.01580535 0.03655666],"[4.2121916e-04 4.6680113e-03 2.3926338e-03 ... 4.5303166e-01 2.7540725e-01
 1.5608826e+00]"
2323,ID_ee6f42c5e,[0.00096599 0.01155758 0.00525784 0.01222926 0.00706976 0.01909265],"[3.9571623e-04 4.0484169e-03 2.0890119e-03 ... 4.8298642e-01 6.3279176e-01
 1.6251979e+00]"
2324,ID_25f4b246d,[0.0007285  0.00896997 0.00337235 0.0104093  0.00582228 0.00851866],"[4.0445323e-04 5.0827810e-03 2.1505037e-03 ... 2.4167292e+00 7.5796926e-01
 1.2835865e+00]"
2325,ID_6a1746151,[0.00051482 0.01282901 0.00297814 0.00776825 0.00485143 0.00667712],"[3.3697172e-04 3.0450600e-03 1.9593094e-03 ... 9.8068178e-01 8.3344901e-01
 1.0396825e+00]"
2326,ID_c9182f28a,[0.00146923 0.02291922 0.00664182 0.01565724 0.01040288 0.02800277],"[3.1830149e-04 4.8639360e-03 2.4615075e-03 ... 1.3100705e+00 4.1429573e-01
 8.2812732e-01]"
2327,ID_1b7182e89,[0.00038756 0.0077612  0.00317482 0.00730086 0.0035376  0.00943457],"[2.8316004e-04 3.5216408e-03 2.9118499e-03 ... 1.3011293e+00 1.8818915e+00
 1.1943424e+00]"
2328,ID_529ff10ce,[0.0002449  0.00393065 0.00379327 0.00610624 0.00390283 0.00624205],"[2.9780017e-04 4.7491947e-03 2.6951111e-03 ... 3.0936320e+00 3.2247744e+00
 2.9317489e+00]"
2329,ID_06df28885,[0.00032488 0.00526846 0.00376826 0.00590334 0.00438183 0.01147395],"[2.9862468e-04 4.7854725e-03 2.6043556e-03 ... 2.3920197e+00 2.4933496e+00
 3.0024614e+00]"
2330,ID_25fc26d80,[0.00040334 0.01354815 0.0030013  0.00856575 0.00620364 0.01602181],"[2.9641061e-04 6.6515002e-03 2.4665608e-03 ... 1.9474851e+00 2.3840985e+00
 1.5201290e+00]"
2331,ID_441037163,[0.00051845 0.01055617 0.00349481 0.0062282  0.00633656 0.01034936],"[3.4647720e-04 5.2230763e-03 2.4782347e-03 ... 1.5783777e+00 2.1504369e+00
 1.2202127e+00]"
2332,ID_a23005b2a,[0.00045816 0.00771743 0.00200724 0.00659208 0.00531352 0.00968591],"[3.3140086e-04 3.8211728e-03 2.8816767e-03 ... 6.6338646e-01 2.7033763e+00
 1.9677569e+00]"
2333,ID_dd9c81d2b,[0.00015896 0.00457678 0.00141924 0.00377036 0.00303032 0.00534584],"[3.4312677e-04 4.1989875e-03 2.8549167e-03 ... 1.1410244e+00 2.9909210e+00
 1.3648574e+00]"
2334,ID_a9ae99e5a,"[8.2392362e-05 1.7271051e-03 6.1567459e-04 2.5377220e-03 1.4659705e-03
 1.7698329e-03]","[3.5535105e-04 4.4098347e-03 2.5643124e-03 ... 1.4120259e+00 3.4317625e+00
 1.0490834e+00]"
2335,ID_5637b7c63,[0.00021404 0.00518192 0.00175838 0.00570378 0.00334479 0.00744554],"[3.4961622e-04 4.7378079e-03 3.1762235e-03 ... 1.0278980e+00 2.1852272e+00
 1.3168912e+00]"
2336,ID_9961984d5,[0.00035228 0.00588293 0.00217338 0.01047317 0.00620777 0.01104307],"[3.5207148e-04 3.9856536e-03 2.9715914e-03 ... 7.6401091e-01 2.7029328e+00
 8.5463476e-01]"
2337,ID_e022d6a54,[0.00048718 0.00788572 0.00208797 0.01240695 0.00821664 0.01427695],"[3.3315216e-04 4.3599876e-03 3.1630641e-03 ... 1.2522942e+00 4.0960727e+00
 6.1455357e-01]"
2338,ID_386d206fc,[0.00064118 0.01043931 0.00228007 0.01445534 0.01123525 0.01575023],"[3.4500187e-04 4.8108660e-03 3.3988175e-03 ... 1.1864295e+00 3.3571324e+00
 9.0868270e-01]"
2339,ID_284f3616f,[0.00075875 0.01044115 0.00349214 0.02092828 0.01259867 0.0312437 ],"[3.8365135e-04 5.1183524e-03 3.6863955e-03 ... 1.3116937e+00 2.6375196e+00
 1.6869051e+00]"
2340,ID_4ecbe79d0,[0.00024837 0.00334849 0.00125348 0.01149437 0.00612511 0.01376968],"[4.0871865e-04 4.8386715e-03 3.0947905e-03 ... 2.1714692e+00 4.1066589e+00
 8.8367242e-01]"
2341,ID_5b57586db,[0.00050988 0.0042362  0.00162013 0.01267865 0.0084753  0.01645896],"[3.9329327e-04 5.7999045e-03 3.1287591e-03 ... 2.4654725e+00 2.5976954e+00
 1.4097180e+00]"
2342,ID_1bc0d80a6,[0.00025763 0.0025761  0.00091421 0.00578669 0.00504018 0.00480778],"[4.0289736e-04 5.6893821e-03 3.4286084e-03 ... 3.2734301e+00 2.4057720e+00
 1.9735491e+00]"
2343,ID_933945f01,[0.00046826 0.00397419 0.00176286 0.00686684 0.00612313 0.00682278],"[3.7672505e-04 5.3897901e-03 3.5159523e-03 ... 3.0230725e+00 1.1350325e+00
 1.8563548e+00]"
2344,ID_76ec00443,[0.00033888 0.00416962 0.00214327 0.00437683 0.00400162 0.00482309],"[3.8686878e-04 5.4026628e-03 3.5759853e-03 ... 3.5431685e+00 2.1938224e+00
 1.7284720e+00]"
2345,ID_c8e2c33c2,[0.00058175 0.0084895  0.00565636 0.00840672 0.00847392 0.01674971],"[3.9883237e-04 4.6847472e-03 3.8761550e-03 ... 2.2122912e+00 1.3571174e+00
 1.5250552e+00]"
2346,ID_5e5f5d2f2,[0.00045462 0.00511669 0.0028066  0.00657793 0.00646456 0.00898077],"[4.6964985e-04 5.2959248e-03 4.4794939e-03 ... 2.3016021e+00 1.1715904e+00
 1.7070656e+00]"
2347,ID_2d324b07e,[0.00032706 0.00767645 0.0035136  0.00324081 0.00415799 0.01099071],"[2.6449139e-04 6.9890250e-03 2.3559497e-03 ... 1.3289217e+00 5.2128792e-01
 1.1758451e+00]"
2348,ID_490f0944c,[0.00178466 0.02121632 0.01523424 0.02146793 0.02098293 0.05616111],"[2.5774984e-04 6.9160163e-03 2.2706543e-03 ... 1.1212962e+00 5.4145360e-01
 9.0690267e-01]"
2349,ID_8c30fca75,[0.00743428 0.05731864 0.03853321 0.06567959 0.04555857 0.14075819],"[2.5277078e-04 5.3035812e-03 2.0923442e-03 ... 1.0026381e+00 5.2869931e-02
 8.9663655e-01]"
2350,ID_5a0371da5,[0.00098375 0.0079413  0.00772269 0.01100241 0.00619466 0.0214639 ],"[2.4988054e-04 4.5720809e-03 2.0789108e-03 ... 1.0733550e+00 2.9487920e-01
 7.7387810e-01]"
2351,ID_72e39f1be,[0.00115122 0.01293335 0.00813122 0.01780565 0.00770513 0.02147859],"[2.8123203e-04 4.9572391e-03 2.0618443e-03 ... 6.0566777e-01 6.0148537e-01
 9.2263329e-01]"
2352,ID_6b7bfbe08,[0.000769   0.00707818 0.00570115 0.01110712 0.00425625 0.01441346],"[2.8481497e-04 4.0640412e-03 1.9369803e-03 ... 1.0625596e+00 8.8388062e-01
 1.2635835e+00]"
2353,ID_aace5c821,[0.00099372 0.01282834 0.00629355 0.01315623 0.00972084 0.01702572],"[2.7584928e-04 3.7979484e-03 1.9992911e-03 ... 1.2096277e+00 1.2744086e+00
 1.1658845e+00]"
2354,ID_bc5f7e9ea,[0.00101202 0.00907501 0.00608809 0.01037346 0.00631225 0.01537927],"[2.7706861e-04 5.1925182e-03 1.9543073e-03 ... 1.4545918e+00 1.3600802e+00
 1.2615008e+00]"
2355,ID_9538b73bd,[0.00327288 0.02651931 0.02046531 0.0238147  0.0167825  0.07275752],"[2.7574110e-04 3.7089898e-03 1.6414610e-03 ... 1.0596322e+00 7.2384369e-01
 1.5646629e+00]"
2356,ID_fb7781e09,[0.00340804 0.04288423 0.03845451 0.0372274  0.02970044 0.13049881],"[2.9160245e-04 4.1785287e-03 1.5671056e-03 ... 2.9669552e+00 1.0207143e+00
 1.0365208e+00]"
2357,ID_0a5254102,[0.00223114 0.02762376 0.01633006 0.02393274 0.02486353 0.08180721],"[3.1329278e-04 4.0061139e-03 1.6030370e-03 ... 2.4484565e+00 5.7500219e-01
 9.9676359e-01]"
2358,ID_87b1106a7,[0.00218933 0.02226599 0.01382564 0.01315494 0.01491464 0.04097725],"[3.3021037e-04 3.1973226e-03 1.5249762e-03 ... 1.7380410e+00 2.9501563e-01
 1.7679769e+00]"
2359,ID_46d9b97de,[0.00408223 0.04525541 0.02113466 0.03769835 0.03039296 0.11445425],"[3.2865253e-04 3.2524397e-03 1.6513334e-03 ... 1.4724247e+00 1.2484039e-01
 5.2143645e-01]"
2360,ID_01b7d6075,[0.00379203 0.03491204 0.02044473 0.029666   0.03194611 0.1076572 ],"[3.1345987e-04 3.6733677e-03 1.5810828e-03 ... 2.3036778e+00 1.0146316e+00
 1.0793526e+00]"
2361,ID_cf9e7c06e,[0.00074352 0.01099809 0.00814329 0.00810205 0.00699408 0.01610784],"[3.2769985e-04 1.6845460e-03 1.8869383e-03 ... 2.4337568e+00 1.9050204e+00
 8.4830463e-01]"
2362,ID_f5c3486e3,[0.00191826 0.02584326 0.01665324 0.02045036 0.02180172 0.05516026],"[3.7548741e-04 1.6605572e-03 1.9704378e-03 ... 1.6398907e+00 9.3331826e-01
 6.2442034e-01]"
2363,ID_536f1f1bb,[0.00194176 0.03520449 0.01330006 0.0228889  0.01888704 0.05286394],"[3.9509940e-04 1.7283850e-03 2.2547897e-03 ... 1.0647526e+00 6.7362452e-01
 8.4887767e-01]"
2364,ID_a707caab8,[0.00023428 0.0090065  0.00226626 0.00442358 0.0041522  0.01264646],"[3.2260001e-04 2.1059546e-03 2.9064664e-03 ... 2.2554731e+00 2.5540824e+00
 1.2733563e+00]"
2365,ID_ca0939c03,[0.00043336 0.01500179 0.00255832 0.01052552 0.00696696 0.01487399],"[3.4092017e-04 2.5536669e-03 2.8784410e-03 ... 2.6053782e+00 1.8022246e+00
 2.1582906e+00]"
2366,ID_6e2b3dd3e,[0.00066825 0.00977576 0.00218465 0.01017497 0.00615163 0.01560907],"[3.1715829e-04 2.1741604e-03 2.6299097e-03 ... 2.5839343e+00 1.7360977e+00
 2.4930918e+00]"
2367,ID_91ad89ae8,[0.0014205  0.01430336 0.00444251 0.02226924 0.01252819 0.03898953],"[3.0018185e-04 4.5332052e-03 2.6996788e-03 ... 2.9220088e+00 1.6922367e+00
 1.6064985e+00]"
2368,ID_31e4df361,[0.00043002 0.00514082 0.00202841 0.01186275 0.00516968 0.01647193],"[2.6878243e-04 5.3972583e-03 2.6973169e-03 ... 2.1229811e+00 3.2548096e+00
 1.5113195e+00]"
2369,ID_0d10bcba1,[0.00024568 0.00382193 0.00108175 0.00476047 0.00362256 0.00655446],"[3.0604505e-04 4.6564681e-03 2.8038262e-03 ... 3.2492819e+00 2.0698521e+00
 1.4277103e+00]"
2370,ID_825fef1f9,[0.0004921  0.00678615 0.00222158 0.01296394 0.00624902 0.0166628 ],"[3.1004017e-04 5.0118654e-03 3.2242234e-03 ... 2.6072321e+00 2.6132936e+00
 1.2808362e+00]"
2371,ID_9767078c8,[0.00056096 0.00677379 0.00265245 0.01441668 0.0076726  0.02457876],"[3.4062378e-04 5.9603537e-03 3.6855391e-03 ... 2.4342058e+00 1.1490246e+00
 1.3778770e+00]"
2372,ID_0dbfe7d91,[0.00105815 0.01057204 0.00441893 0.01720562 0.01184489 0.03686806],"[3.2160949e-04 5.1919166e-03 3.7408636e-03 ... 2.8892260e+00 1.1818569e+00
 1.0845325e+00]"
2373,ID_995bd4819,[0.00174583 0.01373686 0.0058218  0.0186812  0.01181157 0.02495447],"[3.4947030e-04 5.3763208e-03 3.5473704e-03 ... 3.0427117e+00 3.6622059e-01
 6.8128026e-01]"
2374,ID_04d9548f9,[0.00122138 0.00960814 0.00626989 0.01134855 0.00820506 0.01867506],"[3.7034697e-04 4.8974622e-03 3.2075141e-03 ... 3.5402162e+00 2.0322552e-01
 4.4593745e-01]"
2375,ID_3a2a4cc6d,[0.00063017 0.01115693 0.00567443 0.00716452 0.00895792 0.01460688],"[3.9041261e-04 5.5263164e-03 3.6478885e-03 ... 2.9404845e+00 8.3452868e-01
 1.1305563e+00]"
2376,ID_37e6df850,[0.00049023 0.00658451 0.00382103 0.00755802 0.00869181 0.0098111 ],"[4.3360220e-04 5.0033885e-03 4.8175473e-03 ... 2.2897654e+00 6.6233641e-01
 5.6224394e-01]"
2377,ID_bcd317895,[0.00042711 0.00960909 0.00461935 0.00991542 0.00987827 0.01385016],"[4.4224664e-04 4.0955967e-03 5.5286968e-03 ... 2.9378800e+00 8.4903651e-01
 2.6138717e-01]"
2378,ID_38acd7a56,[0.00085536 0.01464356 0.00540813 0.01322665 0.01016775 0.01692484],"[4.7429264e-04 3.5020767e-03 5.4339995e-03 ... 1.7869413e+00 5.1259536e-01
 6.1354601e-01]"
2379,ID_76f31ce45,[0.00029745 0.00414158 0.0027158  0.00281279 0.00260487 0.00518138],"[3.6390396e-04 4.7384691e-03 3.0523231e-03 ... 3.6491017e+00 8.7369001e-01
 1.4843429e+00]"
2380,ID_dc1f05760,[0.00102764 0.01332374 0.00526865 0.01153332 0.00705377 0.01574299],"[3.7831964e-04 4.6970332e-03 3.0064338e-03 ... 2.1217446e+00 4.3709308e-01
 1.3184190e+00]"
2381,ID_3f8b80818,[0.00145739 0.02110206 0.00814954 0.0222487  0.00892177 0.03335873],"[3.5864519e-04 4.3099462e-03 3.4827979e-03 ... 1.8015261e+00 2.0128952e-01
 4.7152007e-01]"
2382,ID_4cc4c0152,[0.00081745 0.01108414 0.00510024 0.00947512 0.00455768 0.01040552],"[3.8459915e-04 5.3466419e-03 2.7992085e-03 ... 1.7885545e+00 3.4999141e-01
 2.2132668e+00]"
2383,ID_7e9c4d976,[0.0008735  0.00967574 0.00655455 0.00799847 0.00500891 0.00773463],"[3.3047248e-04 5.2517094e-03 2.7075754e-03 ... 1.5554760e+00 5.6416237e-01
 1.2113075e+00]"
2384,ID_23262eb5e,[0.00219666 0.04780299 0.01696659 0.02104885 0.01702189 0.04216361],"[2.9342194e-04 4.4970028e-03 2.3193425e-03 ... 1.5033958e+00 2.1702996e-01
 5.0052655e-01]"
2385,ID_0c5cf7497,[0.00694355 0.08257878 0.04550574 0.07924043 0.04006575 0.17047203],"[3.1774346e-04 4.7181961e-03 2.3876596e-03 ... 9.0183091e-01 2.0628336e-01
 1.5528268e-01]"
2386,ID_b74c5f042,[0.00187327 0.03579108 0.01762883 0.0335216  0.0188654  0.05549859],"[3.5256066e-04 5.4637659e-03 2.1729372e-03 ... 1.9696683e+00 5.0264621e-01
 5.3477621e-01]"
2387,ID_142a853be,[0.00281707 0.04704549 0.03392773 0.03496855 0.02706661 0.10067075],"[3.3650600e-04 4.2563099e-03 2.0136384e-03 ... 2.1973617e+00 3.9107442e-01
 6.9250274e-01]"
2388,ID_88f3b4a1a,[0.00193558 0.03302173 0.01590477 0.02390607 0.01382279 0.07335179],"[3.2183857e-04 3.6584828e-03 2.1874059e-03 ... 1.2632124e+00 6.8589664e-01
 3.6177024e-01]"
2389,ID_a133c5e31,[0.0015382  0.02813625 0.0117446  0.03000887 0.01665249 0.06207662],"[3.5539031e-04 3.7052259e-03 2.1702554e-03 ... 8.4520775e-01 1.2266920e+00
 6.5250385e-01]"
2390,ID_346995ece,[0.0020367  0.04554715 0.01240494 0.04249511 0.01932136 0.10850679],"[3.6722113e-04 4.4788588e-03 2.2782441e-03 ... 7.1955687e-01 9.9158978e-01
 2.3061590e-01]"
2391,ID_d54790d37,[0.00651107 0.09541756 0.03890991 0.12268656 0.04289629 0.28995472],"[3.7633372e-04 4.3095555e-03 2.3326464e-03 ... 1.1202240e+00 5.0322407e-01
 1.3713358e-01]"
2392,ID_18ddc508a,[0.03643663 0.1917152  0.12947847 0.24829344 0.18186314 0.5211107 ],"[3.9249370e-04 4.2295582e-03 1.9844514e-03 ... 4.2857647e-01 2.0783681e-01
 2.6345637e-01]"
2393,ID_54baa92cc,[0.04488398 0.25181407 0.17250718 0.27385494 0.17940469 0.64823025],[0.00042526 0.00470268 0.00231329 ... 0.16800988 0.30224022 0.40975016]
2394,ID_66a5544ba,[0.07070433 0.3569398  0.23616162 0.3357714  0.25413308 0.72132224],[0.00042411 0.00334296 0.00255565 ... 0.3225133  0.11498498 0.22448632]
2395,ID_4cb8a3bfb,[0.05759026 0.35995418 0.19807005 0.35767266 0.23942299 0.6983615 ],[0.00045416 0.00374842 0.0027667  ... 0.39456123 0.07298648 0.04952921]
2396,ID_f48b480cc,[0.08708602 0.38822308 0.23310567 0.38130057 0.29359326 0.7564005 ],[0.00041351 0.00360901 0.00284232 ... 0.34703547 0.09545441 0.14209424]
2397,ID_482eed7dd,[0.05745402 0.3604242  0.1463616  0.3244503  0.22409564 0.67731106],"[4.3825072e-04 3.5791593e-03 3.0898550e-03 ... 5.5158293e-01 1.3136914e-01
 1.6378012e-01]"
2398,ID_e414fb03b,[0.04400755 0.31002453 0.13427931 0.31192365 0.23400596 0.63681155],"[4.2552804e-04 3.2443055e-03 3.2922078e-03 ... 5.2444184e-01 2.1023488e-01
 3.4231243e-01]"
2399,ID_d85dca00d,[0.05467007 0.30463552 0.14178012 0.32368582 0.23139395 0.5766233 ],"[3.7556526e-04 4.1054175e-03 3.3979830e-03 ... 9.4792980e-01 1.4800984e-01
 5.6508207e-01]"
2400,ID_d4c97e194,[0.05526121 0.2925206  0.14834338 0.28864822 0.20831594 0.59795916],"[3.7208459e-04 4.8334268e-03 3.2388403e-03 ... 1.1260356e+00 2.5408536e-01
 8.5405719e-01]"
2401,ID_3333da220,[0.04518498 0.22309278 0.11422396 0.22680359 0.1722954  0.5187284 ],"[3.2445535e-04 4.8482465e-03 3.2623014e-03 ... 1.3116360e+00 2.1325776e-01
 7.4246764e-01]"
2402,ID_0f674d309,[0.00207184 0.02613572 0.01186067 0.04500562 0.02111278 0.05861739],"[3.4829276e-04 5.0877822e-03 3.0365549e-03 ... 2.9437001e+00 2.3425193e+00
 9.8056114e-01]"
2403,ID_6b7596ef1,[0.01487975 0.09377625 0.04944354 0.12589753 0.07537936 0.20289274],"[3.4549815e-04 5.7429411e-03 3.2711760e-03 ... 2.7954779e+00 2.9459506e-01
 6.6761732e-01]"
2404,ID_d949c90be,[0.00454586 0.03957286 0.0133662  0.05529349 0.0282898  0.07723659],"[3.9686298e-04 5.2486593e-03 4.3712012e-03 ... 2.1953783e+00 9.1016215e-01
 8.5522407e-01]"
2405,ID_39e8cb710,[0.00235095 0.01470352 0.00764618 0.02100999 0.01392337 0.03009673],"[4.0480087e-04 5.7058488e-03 4.7018914e-03 ... 3.4203467e+00 1.5136313e+00
 5.6059766e-01]"
2406,ID_c64f0cea4,[0.00106496 0.00675455 0.00541333 0.0080158  0.00668645 0.00594795],"[4.4177088e-04 6.2401481e-03 4.8595453e-03 ... 2.6563652e+00 7.6122910e-01
 6.5777397e-01]"
2407,ID_fb0555d88,[0.0009327  0.01051052 0.00382051 0.00794693 0.01205063 0.0199375 ],"[3.5395077e-04 4.1086697e-03 3.3113360e-03 ... 3.5348147e-01 2.9234809e-01
 2.6085172e+00]"
2408,ID_8e95cd9c8,[0.00202826 0.02462747 0.00862733 0.03570291 0.02388338 0.07295223],"[3.6945462e-04 3.7653125e-03 3.4368846e-03 ... 1.4208498e+00 3.0710414e-01
 4.0986475e-01]"
2409,ID_7b1687528,[0.00155857 0.02422052 0.00344613 0.0186347  0.00965    0.02882318],"[4.4915860e-04 4.9479082e-03 3.9377264e-03 ... 1.1540395e+00 2.0079254e-01
 2.2394903e+00]"
2410,ID_150d8b21f,[0.00159    0.01763874 0.00391285 0.01794294 0.00883049 0.02399874],"[4.3318624e-04 4.0793512e-03 4.4352114e-03 ... 4.2908370e-01 4.0191102e-01
 2.8132591e+00]"
2411,ID_67a55c6f5,[0.00121339 0.01351265 0.00499936 0.01507391 0.00999559 0.01922546],"[3.6719293e-04 3.7097295e-03 4.0747067e-03 ... 8.3532065e-01 4.4053286e-01
 1.0976566e+00]"
2412,ID_2054a3a07,[0.00105256 0.01009871 0.00341544 0.0134728  0.00686581 0.00958123],"[3.9616891e-04 2.7206317e-03 3.5116202e-03 ... 4.2825967e-01 7.3482907e-01
 6.2025023e-01]"
2413,ID_be71ebc56,[0.00591813 0.06202819 0.01804823 0.06007959 0.04620892 0.13219708],"[3.9583392e-04 2.3415186e-03 3.2931464e-03 ... 4.6318546e-01 1.7890269e-01
 8.6445677e-01]"
2414,ID_f1e303417,[0.00098492 0.01281433 0.00371622 0.0131425  0.008452   0.01134742],"[4.0015229e-04 2.1387758e-03 3.5067126e-03 ... 4.7288796e-01 9.4580874e-02
 6.6507256e-01]"
2415,ID_80dac584a,[0.00486247 0.03911574 0.02019897 0.05593698 0.0313236  0.06138344],"[3.9653320e-04 2.0859791e-03 2.9274304e-03 ... 4.4601756e-01 2.2795667e-01
 4.7253007e-01]"
2416,ID_e8a1c0d7c,[0.00175206 0.02030106 0.00749507 0.02300293 0.00918667 0.02733621],"[3.7344717e-04 1.9603958e-03 2.8063934e-03 ... 4.9505812e-01 1.2198462e-01
 2.7520674e-01]"
2417,ID_41ff04c56,[0.00118094 0.02515914 0.00530865 0.01999011 0.01263196 0.01678792],"[4.1377795e-04 2.5083891e-03 3.0474798e-03 ... 1.0913358e+00 2.6968483e-02
 4.9313942e-01]"
2418,ID_44d08ac90,[0.00189973 0.02342836 0.01060156 0.03475923 0.01301222 0.02819734],"[4.3023188e-04 2.2777561e-03 2.7358672e-03 ... 3.6664397e-01 8.4821023e-02
 8.5599905e-01]"
2419,ID_f4ede3989,[0.00138228 0.01368273 0.00425204 0.01599454 0.00680568 0.01433983],"[4.1965180e-04 2.5151952e-03 2.6586112e-03 ... 2.8766823e-01 1.5196645e-01
 5.5297863e-01]"
2420,ID_d38dcecb1,[0.00092224 0.01014005 0.00740569 0.01094811 0.0079641  0.01241719],"[4.62182157e-04 2.88984692e-03 2.76399101e-03 ... 3.79969984e-01
 1.08096726e-01 7.12820768e-01]"
2421,ID_e12bf393a,[0.00376789 0.04941703 0.02668326 0.05335575 0.03441938 0.10596308],"[4.3224526e-04 2.6240502e-03 2.2703037e-03 ... 3.1820738e-01 7.7373862e-02
 8.4826249e-01]"
2422,ID_303a04c27,[0.0100156  0.09991781 0.05145691 0.10712894 0.08474458 0.2989502 ],"[4.3972515e-04 2.4419636e-03 2.0742435e-03 ... 9.0281618e-01 3.7314188e-02
 4.9847740e-01]"
